EURUSD.csv,EURAUD.csv,AUDUSD.csv
5859.558942935911,14699.753181232638,2829.270799702453
5859.558942935911,14842.428015664844,2920.514628291674
5989.812280730515,14985.10485008398,2920.514628291674
6120.066118630548,15127.80468445202,2920.514628291674
6250.3194566286875,15270.507018768049,2920.514628291674
6120.132794720487,15413.185353067585,2920.514628291674
5989.936132955764,15555.916187330859,3011.7684569157627
5859.744471301195,15698.624521542086,3011.7684569157627
5729.552809752044,15841.348855709653,3103.0232855391982
5729.552809752044,15984.056189826842,3103.0232855391982
5859.790648238693,16126.756523897413,3103.0232855391982
5859.790648238693,16269.509857985835,3103.0232855391982
5859.790648238693,16412.24069204038,3103.0232855391982
5990.023986701272,16554.972526062786,3194.2796141608255
5990.023986701272,16697.690860039613,3194.2796141608255
6120.262325155952,16840.406693970355,3194.2796141608255
6250.4956635970775,16983.14602788294,3103.0884427873416
6250.4956635970775,17125.86186175046,3011.876771451486
6250.4956635970775,17268.569695572973,3011.876771451486
6250.4956635970775,17411.301029364924,3011.876771451486
6120.3190020549455,17554.008863113042,3011.876771451486
5990.143340522409,17696.724696818437,3011.876771451486
6120.377678973454,17839.443030482696,3011.876771451486
6250.6120174074385,17982.164364108077,2920.6886001102466
6380.846355823752,18124.886697695754,3011.937928763993
6511.080694221812,18267.61153124817,3011.937928763993
6641.314032598431,18410.33486476449,3103.1877574072787
6511.127371017063,18553.050198241075,3103.1877574072787
6641.381209477441,18695.768531679485,3103.1877574072787
6641.381209477441,18838.452865101284,3103.1877574072787
6771.6345480131395,18981.155698486367,3194.4310860280098
6901.882886565251,19123.85353183848,3285.677914643387
7032.136225149481,19266.553865156155,3376.929743255332
7162.38956376401,19409.252198441194,3376.929743255332
7292.652902444918,19551.946531697435,3285.7430718602022
7422.911241170121,19694.631864936342,3194.536400486267
7553.164579919838,19837.33469814079,3194.536400486267
7553.164579919838,19980.02203132527,3194.536400486267
7683.422918767098,20122.710364488506,3285.7747291015035
7813.676257633658,20265.412697618453,3285.7747291015035
7943.935096536666,20408.100030728794,3285.7747291015035
7943.935096536666,20550.779363831825,3285.7747291015035
8074.198935543017,20693.469696911612,3377.029057706562
8204.457274578384,20836.214029991304,3468.2823863088793
8204.457274578384,20978.962363078637,3559.5382149099505
8334.722113747222,20836.27869617737,3650.7945435100773
8464.99645299845,20979.029029286812,3742.068372129594
8464.99645299845,21121.719362374446,3742.068372129594
8595.25979236492,20979.04069546223,3650.860700779099
8725.523131765383,21121.72902853099,3742.130529440601
8725.523131765383,21264.42136157638,3650.923858118838
8855.800971381868,21407.07519467609,3650.923858118838
8986.089811126245,21549.72902782846,3650.923858118838
8855.86415101098,21692.40186098489,3650.923858118838
8725.631991063603,21835.085694126694,3650.923858118838
8855.931331281887,21977.78302724039,3742.1881868279556
8855.931331281887,22120.49386032245,3742.1881868279556
8986.204671707925,22263.186193380803,3742.1881868279556
9116.48301219696,22405.900526408754,3742.1881868279556
9116.48301219696,22548.634859421916,3742.1881868279556
9246.771352905424,22691.37019242156,3742.1881868279556
9377.060193710071,22834.133025462517,3833.4550155639035
9507.349034607914,22976.847358473646,3742.2543443056866
9637.64237561487,23119.58919148016,3742.2543443056866
9637.64237561487,22976.917524476616,3651.05267306017
9637.64237561487,23119.669857487166,3559.8310018525444
9767.94671702274,23262.42269051221,3559.8310018525444
9637.709058574395,23405.16402353065,3559.8310018525444
9768.013400265894,23547.86935652057,3559.8310018525444
9637.776242091124,23690.607689499717,3559.8310018525444
9507.51958414278,23833.326022451354,3651.089830653887
9377.292926276097,23976.044355375754,3742.3566594589065
9377.292926276097,24118.77368827984,3833.623988267937
9507.581268587224,24261.502021162905,3833.623988267937
9377.359110955656,24404.238854033607,3924.893317088499
9377.359110955656,24546.999186932833,3924.893317088499
9247.127453468078,24689.75151984304,3833.6666459619532
9116.900796047581,24832.504852765614,3833.6666459619532
9116.900796047581,24975.249685685503,3833.6666459619532
9247.184638705043,25118.018018650277,3833.6666459619532
9247.184638705043,25260.797351689514,3833.6666459619532
9377.467981418084,25403.576684801425,3833.6666459619532
9377.467981418084,25546.355017981296,3833.6666459619532
9247.241324212217,25689.157851312335,3833.6666459619532
9247.241324212217,25831.937184710194,3833.6666459619532
9117.019667064618,25974.71651817325,3833.6666459619532
9117.019667064618,26117.503351722655,3833.6666459619532
9117.019667064618,26260.290685358006,3742.4594749046882
9117.019667064618,26403.079019080502,3742.4594749046882
9117.019667064618,26545.85835286138,3742.4594749046882
9117.019667064618,26688.64318671499,3833.7288038523834
9247.293509958674,26831.42502063094,3924.987632796118
9247.293509958674,26974.20435460085,3924.987632796118
9247.293509958674,27116.991188644613,4016.256961743445
9247.293509958674,27259.77152274216,4016.256961743445
9247.293509958674,27402.558856911826,4107.520290687137
9247.293509958674,27545.346191151944,4107.520290687137
9247.293509958674,27688.118025420943,4107.520290687137
9247.293509958674,27830.883359704356,4107.520290687137
9377.5723527713,27973.648694001608,4016.2936196754986
9377.5723527713,28116.414028312138,4016.2936196754986
9377.5723527713,28259.182362641302,4107.564948669982
9377.5723527713,28401.91069694073,4107.564948669982
9377.5723527713,28544.675531251352,4107.564948669982
9247.355695594964,28687.439865571756,4107.564948669982
9117.144038410699,28830.203699900572,4107.564948669982
8986.93238121798,28972.970534242842,4107.564948669982
8856.728224000759,29115.759368648836,4107.564948669982
8856.728224000759,29258.53270307968,4107.564948669982
8986.991566700335,29401.305537533597,4107.564948669982
9117.249909354752,29544.078372009895,4107.564948669982
8987.05325197151,29686.854206514163,4107.564948669982
9117.311594543375,29829.628041041437,4198.841777719355
8987.104437096013,29972.423375643757,4107.6311067758215
9117.363279604555,30115.196210265305,4107.6311067758215
9247.61662206238,30257.96904490546,4198.904435839533
9247.61662206238,30400.741879563622,4107.6727649388395
9377.870464420712,30543.51421423824,4198.931094032931
9508.12380672914,30686.282548921496,4290.1994231261315
9638.3871490007,30829.047883607975,4198.9677522538
9638.3871490007,30971.813218297342,4198.9677522538
9768.645491179406,31114.55155296023,4290.251581409601
9768.645491179406,31257.319887630554,4290.251581409601
9638.448833272769,31400.085722303862,4290.251581409601
9508.26217531759,31542.872057019653,4290.251581409601
9378.070517319742,31685.659391779263,4290.251581409601
9378.070517319742,31828.446726581697,4381.539410630099
9508.318859213456,31971.233561424833,4381.539410630099
9638.562701051826,32114.019896306603,4381.539410630099
9768.806042834918,32256.815231247598,4381.539410630099
9899.04938456312,32399.610566246578,4290.302739938209
10029.29272623682,32542.36890123403,4290.302739938209
9899.106067864395,32685.167236285353,4290.302739938209
9899.106067864395,32827.94857136053,4290.302739938209
9768.919409392607,32970.72790645507,4381.581069300794
9638.737750871162,33113.50824157028,4381.581069300794
9508.561092296939,33256.28757670369,4381.581069300794
9378.388933667986,33113.558911888715,4472.8733987165015
9508.612774982119,32970.83024712428,4472.8733987165015
9638.836616239772,32828.10158240931,4472.8733987165015
9769.059457441479,32970.89691774277,4381.646228188145
9899.278798588295,33113.64475305188,4290.404557701245
10029.517639682465,33256.41058835471,4381.695887229247
9899.340480726909,33399.15892363366,4290.476216766186
9769.163321721957,33541.940258930204,4199.26404630501
9899.387162662986,33684.69859421138,4108.0523758452455
10029.611003550397,33827.48592952073,4016.8157054162693
10159.830344385327,33970.273264857555,4108.084034982548
10290.069185169861,34113.076100255574,4199.357364546561
10159.897025904349,34255.87843571237,4290.62119410435
10029.719866591586,34398.680771226806,4381.884523655828
10159.943707227116,34541.47710678391,4381.884523655828
10159.943707227116,34684.26394236348,4473.162353201655
10290.16304776109,34827.05127796587,4564.431182743013
10420.386388244515,34969.83861359047,4655.70451228208
10550.604728678682,35112.594449194534,4746.972841816489
10550.604728678682,35255.36578479474,4838.251171351723
10420.432569015813,35398.12162037442,4929.525000884879
10290.26040930606,35540.89295595001,5020.798330415659
10160.08324955209,35683.654791510475,5112.077159947466
10029.921089749563,35826.42612706659,5203.356489480588
10160.129429904082,35969.21296264179,5294.636319015314
10290.343270013207,36111.993798225594,5203.409648564245
10420.557110077238,36254.781133828415,5112.19597811491
10550.770950096468,36397.55246942581,5020.9818076676
10420.604290069428,36540.33330503079,4929.767137222608
10550.818129998202,36683.10464062996,4838.567466772102
10681.031969883075,36825.87597622317,4747.370796315409
10550.884809724332,36968.644311806805,4656.17912585202
10681.09864952225,37111.38264736139,4747.43195538227
10811.312489277108,37254.16498292485,4838.675784908668
10941.541328986916,37396.947318496845,4929.919114431428
11071.749668656783,37539.729654077026,5021.162443950553
11201.978508282193,37682.46298962798,5021.162443950553
11071.81134786421,37825.24632518835,5021.162443950553
11202.04518740312,37968.031660760884,4929.965773450906
11071.878026899207,38110.82499635864,4929.965773450906
11202.101366352037,38253.618331981066,5021.219602939251
11332.314705764271,38396.41066762584,5021.219602939251
11332.314705764271,38539.207003299605,5021.219602939251
11462.523045095953,38682.0168390293,5021.219602939251
11462.523045095953,38824.82667481392,5021.219602939251
11462.523045095953,38967.62001062006,5021.219602939251
11462.523045095953,39110.43584649314,5021.219602939251
11592.757384262903,39253.24868242511,5021.219602939251
11592.757384262903,39396.06951843388,5021.219602939251
11462.589723349585,39538.89035451818,5021.219602939251
11462.589723349585,39681.709690673146,4930.028932367173
11332.423062356793,39824.51952687619,4930.028932367173
11202.25640132453,39967.32936312645,5021.287261783334
11072.109740254802,40110.13919942308,4930.095091193697
10941.95157914545,40252.95453577708,4930.095091193697
11072.162917999889,40395.77287219424,4930.095091193697
11072.162917999889,40538.59720868772,4838.883420593376
11202.3667567939,40681.42354526123,4838.883420593376
11332.57509555362,40824.24988191348,4838.883420593376
11332.57509555362,40967.07471863956,4930.145749977581
11462.77843424584,41109.8980554347,5021.407579356472
11592.98177290711,41252.70739226765,5021.407579356472
11462.835111532717,41395.51722913866,5021.407579356472
11593.048450122868,41538.32206603764,5021.407579356472
11723.266788676392,41681.13190297333,5021.407579356472
11593.110127192827,41823.939239940315,4930.2119087092415
11593.110127192827,41966.743576932575,4839.015738057019
11462.953465642537,42109.547913949566,4930.275567399502
11332.80180405647,42252.32125094989,4839.084896736633
11332.80180405647,42395.124587972474,4930.338726068607
11463.00514240679,42537.92342500948,4930.338726068607
11593.218480723237,42680.72226206051,4839.152055390454
11723.427319007742,42823.52109912517,4747.965384707281
11853.635657260698,42966.31693619859,4656.753714024827
11983.848995480326,43109.1102732769,4565.561043337244
11983.848995480326,43251.90361035982,4474.374872644774
12114.062333633856,43394.696447446404,4565.6137019516655
12244.28067175336,43537.454784505586,4656.857031255987
12374.504509838422,43680.24712156751,4748.100360557736
12374.504509838422,43823.0429586367,4748.100360557736
12504.727847855253,43965.83829571218,4748.100360557736
12374.561185839044,44108.63163279095,4748.100360557736
12244.404523789215,44251.43046988042,4839.353689842484
12114.247861705962,44394.228806979525,4839.353689842484
11984.081199590246,44537.026644087244,4839.353689842484
11853.924537441491,44679.789981169866,4839.353689842484
11984.137875261678,44822.58831826144,4839.353689842484
11984.137875261678,44965.387155362376,4839.353689842484
12114.346713026154,45108.164492447875,4839.353689842484
12244.55505076185,45250.95132952725,4839.353689842484
12114.408388467107,45393.72816659069,4839.353689842484
11984.261726142087,45536.506503639495,4839.353689842484
11854.115063786952,45679.30184069204,4839.353689842484
11723.96840140186,45822.07417772507,4839.353689842484
11593.826738988731,45964.84551473795,4839.353689842484
11724.010076565728,46107.616851730716,4839.353689842484
11854.1784141509,46250.385188701504,4839.353689842484
11854.1784141509,46393.164525658474,4839.353689842484
11984.361751727058,46535.94386260161,4839.353689842484
12114.545089292866,46678.7231995309,4839.353689842484
12244.728426848253,46821.49503644058,4930.6100190470825
12374.911764393148,46964.263373328526,4930.6100190470825
12244.785101918827,47107.03171019481,4930.6100190470825
12244.785101918827,47249.800047039505,4930.6100190470825
12374.983439411364,47392.54838385604,4839.398348239575
12244.846776878649,47535.311220648415,4839.398348239575
12375.03011433534,47678.05755741278,4748.20667742331
12505.213451781376,47820.798894149375,4748.20667742331
12375.086789208328,47963.5617308622,4839.455506599167
12505.270126624555,48106.33006755409,4839.455506599167
12375.143464021727,48249.098404225115,4930.7038357672845
12505.319301415819,48391.84474086882,4930.7038357672845
12635.489638813146,48534.59257748545,4839.492164932281
12765.6629762099,48677.333914075156,4839.492164932281
12895.831313611978,48820.09675064177,4839.492164932281
12765.724651013106,48962.86508718805,4748.299494084818
12635.60798840286,49105.63342371407,4839.562823233652
12505.481325773299,49248.37976021358,4748.372652378331
12375.364663132315,49391.1275966868,4839.629981518878
12505.528000502365,49533.86893313391,4930.878810656072
12635.701337870825,49676.62676955682,5022.142139789642
12765.884675227564,49819.395105959986,5113.380468923098
12765.884675227564,49962.16344234348,5113.380468923098
12635.768012570612,50104.91027870126,5022.173798051658
12635.768012570612,50247.64861503393,4930.961627181605
12765.9513498996,50390.383951342184,4839.7489563131485
12896.124687226276,50533.119287626134,4931.012285441114
12896.124687226276,50675.854623885905,4839.814114565752
12896.124687226276,50818.578960125335,4931.067943686526
13026.308024535638,50961.33029634024,4931.067943686526
13156.481361842189,51104.08563253148,4839.851272807542
13026.364699136364,51246.820968699016,4748.6646019247755
13156.548036418135,51389.55630484296,4657.477931038244
13286.731373687475,51532.29164096343,4657.477931038244
13156.604710937267,51675.03847705956,4657.477931038244
13286.77804818386,51817.78281313145,4748.721260144648
13416.961385417939,51960.50714918384,4839.96458924925
13547.154722632513,52103.25398521225,4839.96458924925
13547.154722632513,52246.01132121846,4931.214418346789
13677.32805983108,52388.76865720257,5022.468747440595
13807.511397017035,52531.52599316468,5022.468747440595
13937.704734183551,52674.27782910375,5022.468747440595
13937.704734183551,52817.036165021294,4931.261076530684
13937.704734183551,52959.764500918485,4931.261076530684
14067.900071304393,53102.52083679384,4840.057905615156
14198.100908402346,53245.261172646315,4840.057905615156
14328.294245481084,53388.0130084763,4748.860734693145
14458.487582540662,53530.74834428439,4840.11656376746
14588.680919581131,53673.505680071314,4931.372892838109
14718.884256598109,53530.81501583717,4931.372892838109
14849.07759359611,53388.12435158206,5022.627221901562
14979.280930570796,53245.43368730607,4931.42055096413
15109.474267526637,53388.178023007735,4931.42055096413
15239.672604461251,53530.90285869142,4931.42055096413
15369.870941374716,53673.62769435719,5022.673880016464
15500.074278265218,53816.3525300051,5113.931209065238
15630.272615134732,53959.07186563781,5113.931209065238
15760.470951983338,54101.801701250966,5113.931209065238
15890.664288813483,54244.53703684328,5113.931209065238
15760.527625621009,54387.25537242109,5113.931209065238
15890.7209624102,54529.99370797773,5113.931209065238
16020.914299181108,54672.71204351997,5113.931209065238
16151.107635933782,54815.44537904211,5205.197038092823
16020.980972668272,54958.17521454516,5205.197038092823
15890.854309384631,55100.89955003114,5205.197038092823
15760.727646082907,55243.61638550374,5205.197038092823
15760.727646082907,55386.34422095807,5113.980367115606
15890.910982752514,55529.06655639634,5113.980367115606
16021.084319418138,55671.774891826724,5113.980367115606
16151.252656084409,55814.493227243016,5205.248196130305
16151.252656084409,55957.22556263999,5296.516525142818
16281.43599272649,56099.9628980168,5387.78535415326
16151.30932935061,56242.72673337686,5387.78535415326
16281.492665962647,56385.49056872023,5479.073683167752
16411.67600256259,56528.25590404757,5570.362012188171
16541.85933915044,56671.025239360715,5661.65034121444
16541.85933915044,56813.804574665555,5661.65034121444
16411.73267570837,56956.57740995806,5570.438670238563
16411.73267570837,57099.36224524623,5479.226999263439
16541.91601224212,57242.14708053,5388.015328289045
16672.098348764444,57384.89541579391,5479.2751573113665
16672.098348764444,57527.657751040904,5570.534486330402
16802.28168526256,57670.446086286305,5661.782815347032
16672.15502174303,57813.19942151262,5753.041144360387
16802.33835821142,57955.96375672285,5661.829473374466
16932.522694667085,58098.712591913616,5570.617802389244
17062.70603111066,58241.476927088435,5479.4061314046985
17192.88936754215,58384.21776224398,5388.194460420805
17062.762703956156,58526.982097383705,5388.194460420805
17062.762703956156,58669.750432509274,5297.000289430815
17192.94604034603,58812.50976761755,5205.803118437916
17192.94604034603,58955.3131027385,5114.606447442067
17323.114376720863,59098.12193787817,5023.413776443041
17453.29771308359,59240.93077303628,5114.66760544101
17583.48104943421,59383.73910821196,5205.902434440868
17453.362385771536,59526.525943384215,5114.7307634411845
17323.24172209447,59669.31827855745,5114.7307634411845
17193.12305840414,59812.12061374107,5023.5440924405875
17063.002394699466,59954.91444892671,5114.777421442441
17193.185730982725,60097.72278412892,5114.777421442441
17323.367067255153,60240.53111934743,5206.007250455552
17323.367067255153,60383.319454562996,5297.231079476041
17193.248403502297,60526.13778980667,5388.4754084949855
17323.43573973517,60668.96062508415,5479.702737519144
17193.317075954863,60811.78446039641,5570.926066550794
17063.20141216312,60954.61379575096,5662.169895580957
16933.08774836117,61097.44013114294,5662.169895580957
16802.97108454718,61240.2634665677,5753.413224608392
16672.85942072427,61383.06680200117,5844.658553633985
16672.85942072427,61525.87763745117,5753.478882657531
16803.03375688758,61668.70047293228,5844.717211681189
16933.206093046138,61811.51930843891,5935.9640407027
16933.206093046138,61954.33814397072,5844.7833697219785
16803.088429185722,62097.15447952431,5936.006698748391
16672.978765317544,62239.97281510182,6027.254527772461
16542.871101442965,62382.79665070999,5936.062856793429
16542.871101442965,62525.620486348445,6027.306185812996
16412.762437555466,62668.45882203777,5936.109514829801
16412.762437555466,62811.28015775331,6027.363343843626
16412.762437555466,62954.12999353781,6118.617172854483
16542.93677365112,63096.95982935898,6118.617172854483
16673.109109741526,63239.820165267105,6209.865001860135
16673.109109741526,63382.68550127111,6301.108830864298
16803.281445819863,63525.560337389776,6209.916659865464
16933.45878188941,63668.43517362197,6118.724488863642
16803.351117952123,63811.28850992449,6027.527817859152
16803.351117952123,63954.15684632499,5936.331146852001
16933.523454002436,64097.02918283069,6027.578975842624
17063.697790045793,64239.889519416894,6118.822804831799
17063.697790045793,64382.75985610222,6210.0661338196405
17193.8721260765,64525.625692876754,6301.309462806147
17324.046962099812,64668.47102970352,6392.552791791315
17454.21929811738,64811.285366541124,6301.356120773886
17584.391634129155,64954.07670336968,6210.159449753867
17714.564470134756,65096.86704018853,6118.967778730952
17844.74380613008,65239.67737701377,6027.771107705467
17974.918142118175,65382.48571384334,6118.991936688114
17844.810478099,65525.304050687264,6118.991936688114
17974.98481407253,65668.1053875291,6210.211265688611
18105.160150038097,65810.90572436796,6119.054594695529
17975.05448599762,65668.1640612106,6027.897923708797
18105.22682195106,65810.98089806527,5936.746252731319
18235.401157897075,65953.80923494497,5845.569581752333
18365.57149383829,66096.60957182119,5936.780910787292
18495.74182977466,66239.38690868043,5845.638739837969
18625.914165704777,66382.1952455428,5845.638739837969
18756.087501627964,66524.99858240387,5936.8520689163
18886.259837544832,66667.80691926784,5845.705398006596
19016.434173454076,66810.62525614427,5845.705398006596
19146.604509358258,66953.42559301673,5754.5637271363985
19276.776845256012,67096.23392989169,5663.402056269203
19406.950181146673,67239.04976677606,5572.267885423358
19276.8335170248,67381.87360367815,5663.467214600013
19407.008352894885,67524.71344061766,5663.467214600013
19537.18268875721,67667.56177760642,5754.6705438175595
19667.358024611163,67810.38561461194,5845.858873067872
19537.250360457314,67953.20195162614,5845.858873067872
19537.250360457314,68096.04028867425,5845.858873067872
19667.424196288095,68238.85862573258,5754.7072023659985
19797.599032110717,68381.69846282616,5754.7072023659985
19927.771367926656,68524.54679996653,5754.7072023659985
20057.945703734684,68667.38213713546,5754.7072023659985
20057.945703734684,68810.21397432832,5845.9055317382745
20188.122039525137,68667.4373115596,5754.767861126791
20318.29887530624,68810.26114880512,5845.966690535969
20448.475711077983,68953.09298607365,5754.834019965183
20578.65204684063,69095.9363233795,5663.7073494196875
20448.543882595,69238.7406606813,5572.5856789041945
20578.719718340522,69381.57799801197,5481.459008413515
20708.89505407746,69524.41933537631,5390.338337953352
20839.06888980664,69667.26667278205,5299.223167529331
20708.96322552891,69810.11501023015,5390.401997144534
20839.136061243957,69952.96434772157,5481.573326807692
20969.310396950903,70095.78818522481,5481.573326807692
21099.483732650297,70238.63352276509,5390.466656566217
21229.654068343883,70381.4743603361,5390.466656566217
21359.827904029593,70524.30269792285,5299.33998639156
21490.001739707408,70667.14003553537,5299.33998639156
21620.17657537677,70809.97787317395,5390.49831632529
21750.348911039044,70952.81721084012,5481.666646307938
21620.239246692057,71095.64104851637,5572.836976336568
21750.416582335307,71238.44088618319,5664.010306407138
21880.592417969543,71095.6897238542,5755.182136521079
22010.767753595017,71238.48206151147,5846.365466665159
22140.942089212243,71381.25889914902,5937.552796835121
22271.120924818988,71524.03723676731,5846.432627031212
22401.29726041645,71666.82157436844,5937.615957256673
22271.1860960039,71809.62191196042,6028.79928751124
22271.1860960039,71952.42524954514,6119.987617789786
22401.36393157256,72095.21758711622,6211.16594810216
22531.539767132173,72238.01592467689,6302.3532784389745
22661.71510268299,72380.82326223295,6211.230608798157
22791.88943822551,72523.59959976946,6302.418439180879
22922.064773759215,72666.39193729237,6393.60876958466
23052.24310928269,72809.19027480486,6484.798100010197
23182.4189447971,72951.97061229905,6575.981430462928
23312.59578030197,73094.73594977203,6667.17126093655
23312.59578030197,73237.50728722468,6758.36959142391
23442.774115785964,73380.28062465743,6758.36959142391
23572.9514512602,73523.06296207274,6667.227921934269
23703.12728672538,73665.8512994729,6758.420752462314
23833.30562218036,73808.61763685227,6849.620083002824
23963.48095762652,73951.38597421118,6940.808413564551
23833.3642930605,74094.14531154915,7032.001744143067
23963.540628485192,74236.90364886625,6940.855074724926
24093.71496390156,74379.67248616317,7032.068405310075
24223.889799309345,74522.44332344025,6940.921735898461
